-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2013,37.5,38.75,2.44,3.17,0.36,1.28,2.29,0.14,0.0,0.0,0.05,0.19,0.85,1.28,0.99
PRECTOTCORR,2013,37.5,39.375,2.52,3.04,0.39,1.07,2.4,0.11,0.0,0.0,0.02,0.13,0.94,1.27,0.98
PRECTOTCORR,2013,37.5,40.0,2.72,2.78,0.58,1.15,2.64,0.1,0.0,0.0,0.01,0.12,1.25,1.27,1.04
PRECTOTCORR,2013,37.5,40.625,3.04,2.57,0.93,1.29,2.64,0.11,0.0,0.0,0.01,0.18,1.43,1.42,1.13
PRECTOTCORR,2013,37.5,41.25,3.27,2.47,1.12,1.32,2.45,0.11,0.0,0.0,0.02,0.19,1.39,1.43,1.14
PRECTOTCORR,2013,37.5,41.875,3.93,2.36,1.88,1.39,2.08,0.14,0.0,0.0,0.05,0.39,1.46,1.47,1.26
PRECTOTCORR,2013,37.5,42.5,4.15,2.4,2.06,1.4,2.0,0.14,0.0,0.0,0.06,0.42,1.54,1.51,1.3
PRECTOTCORR,2013,37.5,43.125,3.2,1.84,1.29,1.06,1.49,0.11,0.0,0.0,0.06,0.31,1.73,1.33,1.03
PRECTOTCORR,2013,37.5,43.75,2.37,1.21,0.78,0.88,1.34,0.1,0.0,0.01,0.03,0.18,1.89,1.22,0.83
PRECTOTCORR,2013,37.5,44.375,2.02,0.83,0.66,0.88,1.42,0.16,0.01,0.02,0.02,0.18,1.84,1.15,0.77
PRECTOTCORR,2013,38.0,37.5,1.89,2.59,0.58,2.33,2.33,0.3,0.0,0.01,0.52,0.62,0.76,0.85,1.05
PRECTOTCORR,2013,38.0,38.125,2.02,2.6,0.42,1.77,2.47,0.2,0.0,0.0,0.18,0.33,0.76,0.83,0.95
PRECTOTCORR,2013,38.0,38.75,2.18,2.46,0.42,1.31,2.54,0.23,0.0,0.0,0.08,0.26,0.8,0.88,0.92
PRECTOTCORR,2013,38.0,39.375,2.36,2.41,0.49,1.18,2.64,0.25,0.0,0.0,0.05,0.21,0.92,0.87,0.94
PRECTOTCORR,2013,38.0,40.0,3.01,2.66,0.78,1.3,2.77,0.23,0.0,0.0,0.05,0.16,1.25,1.03,1.09
PRECTOTCORR,2013,38.0,40.625,3.39,2.74,1.06,1.41,2.77,0.22,0.0,0.0,0.06,0.17,1.44,1.2,1.2
PRECTOTCORR,2013,38.0,41.25,4.09,2.74,1.86,1.56,2.57,0.26,0.0,0.0,0.12,0.33,1.71,1.64,1.4
PRECTOTCORR,2013,38.0,41.875,4.29,2.58,2.38,1.59,2.45,0.27,0.01,0.0,0.15,0.57,1.78,1.68,1.48
PRECTOTCORR,2013,38.0,42.5,4.06,2.41,2.27,1.48,2.29,0.26,0.01,0.0,0.17,0.65,1.77,1.64,1.41
PRECTOTCORR,2013,38.0,43.125,2.58,1.59,1.16,1.06,1.82,0.22,0.01,0.01,0.13,0.59,1.55,1.12,0.98
PRECTOTCORR,2013,38.0,43.75,2.01,1.19,0.68,0.91,1.61,0.22,0.01,0.02,0.11,0.47,1.5,0.95,0.8
PRECTOTCORR,2013,38.0,44.375,1.82,0.7,0.51,0.96,1.53,0.29,0.02,0.07,0.05,0.31,1.52,0.88,0.72
PRECTOTCORR,2013,38.5,37.5,1.64,1.71,0.78,1.83,2.04,0.32,0.0,0.01,0.4,0.56,0.61,0.55,0.86
PRECTOTCORR,2013,38.5,38.125,1.79,1.7,0.52,1.31,2.57,0.31,0.0,0.0,0.13,0.31,0.62,0.44,0.8
PRECTOTCORR,2013,38.5,38.75,1.9,1.73,0.57,1.27,2.6,0.37,0.0,0.0,0.11,0.33,0.67,0.49,0.83
PRECTOTCORR,2013,38.5,39.375,2.37,1.97,0.73,1.27,2.63,0.44,0.0,0.0,0.09,0.33,0.79,0.63,0.93
PRECTOTCORR,2013,38.5,40.0,3.3,2.51,1.12,1.44,2.57,0.38,0.0,0.0,0.11,0.28,1.01,0.89,1.13
PRECTOTCORR,2013,38.5,40.625,4.0,2.86,1.52,1.57,2.5,0.37,0.01,0.0,0.19,0.29,1.32,1.33,1.32
PRECTOTCORR,2013,38.5,41.25,4.43,2.93,2.0,1.63,2.48,0.42,0.01,0.0,0.29,0.44,1.67,1.84,1.51
PRECTOTCORR,2013,38.5,41.875,4.29,2.72,2.18,1.59,2.48,0.48,0.01,0.01,0.35,0.59,1.87,2.09,1.55
PRECTOTCORR,2013,38.5,42.5,3.26,2.04,1.73,1.32,2.26,0.39,0.03,0.02,0.28,0.81,1.8,1.67,1.3
PRECTOTCORR,2013,38.5,43.125,2.15,1.38,0.91,1.04,1.96,0.38,0.03,0.04,0.22,0.79,1.38,1.03,0.94
PRECTOTCORR,2013,38.5,43.75,1.64,0.96,0.48,0.97,1.77,0.45,0.04,0.09,0.18,0.63,1.17,0.68,0.75
PRECTOTCORR,2013,38.5,44.375,1.78,0.64,0.39,1.05,1.64,0.53,0.04,0.16,0.1,0.44,1.09,0.55,0.7
PRECTOTCORR,2013,39.0,37.5,1.57,1.21,0.99,1.67,1.87,0.36,0.02,0.01,0.27,0.57,0.55,0.36,0.78
PRECTOTCORR,2013,39.0,38.125,1.66,1.37,0.83,1.38,2.16,0.37,0.02,0.01,0.18,0.44,0.55,0.27,0.77
PRECTOTCORR,2013,39.0,38.75,1.79,1.46,0.85,1.28,2.18,0.43,0.02,0.0,0.15,0.44,0.57,0.33,0.79
PRECTOTCORR,2013,39.0,39.375,2.21,1.74,1.0,1.27,2.13,0.51,0.01,0.0,0.12,0.44,0.61,0.45,0.87
PRECTOTCORR,2013,39.0,40.0,3.43,2.45,1.47,1.5,2.01,0.45,0.02,0.01,0.18,0.38,0.79,0.81,1.12
PRECTOTCORR,2013,39.0,40.625,4.09,2.8,1.74,1.63,1.99,0.47,0.04,0.02,0.3,0.38,1.08,1.3,1.31
PRECTOTCORR,2013,39.0,41.25,3.93,2.67,1.76,1.58,2.05,0.54,0.05,0.03,0.39,0.48,1.35,1.64,1.37
PRECTOTCORR,2013,39.0,41.875,3.3,2.22,1.62,1.43,2.12,0.62,0.08,0.06,0.45,0.65,1.66,1.85,1.33
PRECTOTCORR,2013,39.0,42.5,2.34,1.57,1.12,1.21,2.07,0.57,0.12,0.11,0.36,0.81,1.69,1.42,1.11
PRECTOTCORR,2013,39.0,43.125,1.95,1.27,0.84,1.14,2.04,0.59,0.14,0.14,0.31,0.81,1.52,1.05,0.98
PRECTOTCORR,2013,39.0,43.75,1.5,0.75,0.44,1.2,2.0,0.77,0.11,0.2,0.25,0.61,1.13,0.52,0.79
PRECTOTCORR,2013,39.0,44.375,1.51,0.49,0.36,1.32,1.98,0.91,0.08,0.25,0.19,0.42,1.04,0.41,0.75
PRECTOTCORR,2013,39.5,37.5,1.69,1.08,1.18,1.71,1.76,0.52,0.1,0.04,0.37,0.83,0.59,0.46,0.86
PRECTOTCORR,2013,39.5,38.125,1.82,1.35,1.22,1.44,1.7,0.54,0.16,0.06,0.41,0.76,0.57,0.47,0.87
PRECTOTCORR,2013,39.5,38.75,1.91,1.53,1.26,1.3,1.55,0.57,0.14,0.05,0.35,0.67,0.54,0.42,0.85
PRECTOTCORR,2013,39.5,39.375,2.51,1.98,1.46,1.33,1.32,0.54,0.08,0.03,0.29,0.51,0.56,0.48,0.92
PRECTOTCORR,2013,39.5,40.0,2.69,2.09,1.49,1.38,1.33,0.57,0.1,0.04,0.33,0.49,0.6,0.58,0.97
PRECTOTCORR,2013,39.5,40.625,2.81,2.13,1.41,1.44,1.4,0.61,0.15,0.07,0.43,0.43,0.71,0.82,1.03
PRECTOTCORR,2013,39.5,41.25,2.5,1.94,1.28,1.38,1.46,0.69,0.2,0.1,0.51,0.49,0.91,1.04,1.04
PRECTOTCORR,2013,39.5,41.875,1.93,1.48,1.0,1.29,1.72,0.81,0.28,0.18,0.47,0.6,1.25,1.05,1.0
PRECTOTCORR,2013,39.5,42.5,1.74,1.3,0.88,1.27,1.84,0.85,0.31,0.22,0.43,0.65,1.36,0.95,0.98
PRECTOTCORR,2013,39.5,43.125,1.45,0.74,0.56,1.38,2.2,1.02,0.31,0.29,0.36,0.57,1.19,0.46,0.88
PRECTOTCORR,2013,39.5,43.75,1.38,0.5,0.45,1.49,2.28,1.08,0.19,0.26,0.32,0.44,1.02,0.36,0.81
PRECTOTCORR,2013,39.5,44.375,1.39,0.43,0.47,1.54,2.24,1.21,0.16,0.34,0.36,0.38,0.97,0.38,0.82
PRECTOTCORR,2013,40.0,37.5,2.0,1.2,1.36,1.59,1.61,0.89,0.38,0.19,0.78,1.24,0.69,1.06,1.08
PRECTOTCORR,2013,40.0,38.125,2.32,1.45,1.62,1.44,1.58,0.9,0.64,0.26,1.07,1.45,0.76,1.36,1.24
PRECTOTCORR,2013,40.0,38.75,2.25,1.57,1.63,1.37,1.37,0.91,0.58,0.23,1.04,1.31,0.7,1.18,1.18
PRECTOTCORR,2013,40.0,39.375,2.05,1.77,1.6,1.27,0.91,0.89,0.41,0.15,1.02,0.86,0.6,0.69,1.01
PRECTOTCORR,2013,40.0,40.0,2.03,1.79,1.55,1.29,0.87,0.9,0.42,0.15,1.09,0.76,0.61,0.67,1.0
PRECTOTCORR,2013,40.0,40.625,1.84,1.67,1.39,1.29,0.94,0.95,0.62,0.25,1.34,0.71,0.69,0.86,1.04
PRECTOTCORR,2013,40.0,41.25,1.68,1.54,1.26,1.29,1.07,1.02,0.7,0.27,1.38,0.7,0.79,0.96,1.05
PRECTOTCORR,2013,40.0,41.875,1.43,1.24,0.98,1.31,1.51,1.17,0.67,0.28,0.82,0.61,0.85,0.67,0.96
PRECTOTCORR,2013,40.0,42.5,1.49,1.13,0.95,1.37,1.86,1.3,0.78,0.35,0.76,0.65,1.03,0.62,1.02
PRECTOTCORR,2013,40.0,43.125,1.53,0.75,0.73,1.51,2.49,1.41,0.82,0.41,0.55,0.53,1.07,0.33,1.01
PRECTOTCORR,2013,40.0,43.75,1.59,0.66,0.71,1.56,2.6,1.37,0.73,0.4,0.49,0.45,0.99,0.29,0.99
PRECTOTCORR,2013,40.0,44.375,1.44,0.54,0.72,1.66,2.52,1.47,0.41,0.43,0.55,0.37,0.88,0.36,0.95
PRECTOTCORR,2013,40.5,37.5,2.56,1.4,1.71,1.39,1.57,1.42,0.89,0.51,1.4,1.75,0.87,2.06,1.46
PRECTOTCORR,2013,40.5,38.125,3.11,1.63,2.12,1.29,1.71,1.35,1.29,0.57,1.93,2.21,1.0,2.56,1.74
PRECTOTCORR,2013,40.5,38.75,2.96,1.71,2.13,1.26,1.48,1.27,1.18,0.5,1.99,2.03,0.94,2.23,1.64
PRECTOTCORR,2013,40.5,39.375,2.3,1.74,1.98,1.25,0.86,1.19,1.0,0.35,2.43,1.44,0.89,1.43,1.4
PRECTOTCORR,2013,40.5,40.0,2.07,1.7,1.93,1.26,0.68,1.29,1.17,0.38,3.0,1.3,1.0,1.44,1.43
PRECTOTCORR,2013,40.5,40.625,2.37,1.99,2.33,1.41,0.8,1.55,1.6,0.58,3.55,1.38,1.23,1.96,1.72
PRECTOTCORR,2013,40.5,41.25,2.5,2.1,2.49,1.49,0.92,1.67,1.67,0.65,3.53,1.38,1.27,2.07,1.81
PRECTOTCORR,2013,40.5,41.875,2.35,1.86,2.21,1.56,1.41,1.78,1.4,0.56,2.37,1.11,1.03,1.52,1.59
PRECTOTCORR,2013,40.5,42.5,2.17,1.54,1.86,1.59,1.93,1.9,1.39,0.53,1.66,0.91,0.99,1.09,1.46
PRECTOTCORR,2013,40.5,43.125,1.75,0.9,1.06,1.6,2.66,2.02,1.6,0.59,0.91,0.54,0.9,0.39,1.24
PRECTOTCORR,2013,40.5,43.75,1.78,0.76,0.97,1.64,2.75,1.78,1.4,0.64,0.68,0.39,0.85,0.24,1.16
PRECTOTCORR,2013,40.5,44.375,1.66,0.71,0.97,1.63,2.53,1.58,0.86,0.61,0.65,0.33,0.8,0.31,1.05
PRECTOTCORR,2013,41.0,37.5,3.19,1.62,2.1,1.28,1.52,1.66,1.2,0.78,1.77,2.05,1.01,2.71,1.75
PRECTOTCORR,2013,41.0,38.125,3.55,1.77,2.46,1.18,1.73,1.59,1.53,0.73,2.29,2.55,1.09,3.21,1.98
PRECTOTCORR,2013,41.0,38.75,3.32,1.77,2.48,1.19,1.45,1.28,1.4,0.59,2.57,2.4,1.07,2.77,1.86
PRECTOTCORR,2013,41.0,39.375,2.7,1.74,2.39,1.11,0.94,1.11,1.28,0.48,3.21,1.93,1.07,2.12,1.67
PRECTOTCORR,2013,41.0,40.0,2.55,1.63,2.33,1.15,0.85,1.14,1.23,0.48,3.47,1.83,1.04,1.87,1.63
PRECTOTCORR,2013,41.0,40.625,3.56,2.72,3.73,1.55,0.71,2.0,2.42,0.96,5.66,2.22,1.84,3.29,2.55
PRECTOTCORR,2013,41.0,41.25,4.36,3.4,4.72,1.99,0.82,2.57,2.52,1.21,6.18,2.43,1.93,3.53,2.97
PRECTOTCORR,2013,41.0,41.875,3.85,2.96,4.11,1.94,1.15,2.33,1.97,0.93,4.28,1.87,1.46,2.7,2.46
PRECTOTCORR,2013,41.0,42.5,2.85,2.04,2.97,1.85,1.72,2.23,1.75,0.76,2.4,1.17,1.04,1.57,1.86
PRECTOTCORR,2013,41.0,43.125,1.95,1.19,1.84,1.75,2.18,2.14,1.77,0.82,1.37,0.7,0.88,0.72,1.44
PRECTOTCORR,2013,41.0,43.75,1.59,0.77,1.17,1.47,2.09,1.54,1.28,0.78,0.74,0.34,0.79,0.28,1.07
PRECTOTCORR,2013,41.0,44.375,1.37,0.65,0.87,1.17,1.79,1.23,0.79,0.61,0.55,0.22,0.71,0.21,0.85
PRECTOTCORR,2013,41.5,37.5,3.71,2.4,2.59,1.77,0.45,0.55,0.48,0.67,1.38,1.94,0.95,2.1,1.58
PRECTOTCORR,2013,41.5,38.125,2.93,2.09,2.61,1.55,0.5,0.57,0.54,0.29,1.55,2.28,0.81,2.48,1.52
PRECTOTCORR,2013,41.5,38.75,2.72,2.0,2.45,1.06,0.62,0.62,0.66,0.28,1.66,2.21,0.82,2.56,1.47
PRECTOTCORR,2013,41.5,39.375,2.62,2.12,2.53,0.76,0.6,0.69,0.76,0.33,1.85,1.98,0.88,2.62,1.48
PRECTOTCORR,2013,41.5,40.0,3.28,2.65,3.27,1.03,0.51,0.92,1.11,0.48,2.64,1.81,1.16,2.94,1.81
PRECTOTCORR,2013,41.5,40.625,3.37,2.73,3.45,1.19,0.51,1.08,1.31,0.56,3.07,1.81,1.26,2.98,1.94
PRECTOTCORR,2013,41.5,41.25,3.81,3.08,4.08,1.71,0.52,1.28,1.42,0.62,3.57,1.83,1.46,2.92,2.19
PRECTOTCORR,2013,41.5,41.875,3.75,3.01,4.26,1.91,0.77,1.84,1.71,0.82,3.72,1.76,1.33,2.64,2.29
PRECTOTCORR,2013,41.5,42.5,3.0,2.32,3.81,2.05,1.27,2.25,2.08,1.03,2.98,1.43,1.09,1.84,2.09
PRECTOTCORR,2013,41.5,43.125,2.22,1.63,2.94,1.93,1.48,2.07,2.05,1.02,2.03,1.04,0.94,1.21,1.71
PRECTOTCORR,2013,41.5,43.75,1.31,0.79,1.51,1.31,1.41,1.44,1.57,0.86,1.0,0.5,0.8,0.52,1.09
PRECTOTCORR,2013,41.5,44.375,1.07,0.56,0.93,0.96,1.38,1.21,1.35,0.74,0.72,0.32,0.71,0.32,0.86
PRECTOTCORR,2014,37.5,37.5,1.53,0.58,2.15,1.36,0.51,0.41,0.0,0.04,1.4,2.51,2.24,1.72,1.21
PRECTOTCORR,2014,37.5,38.125,1.71,0.57,1.98,1.5,0.53,0.51,0.0,0.04,0.95,2.65,2.56,1.69,1.23
PRECTOTCORR,2014,37.5,38.75,1.63,0.74,1.92,1.43,0.54,0.61,0.0,0.03,0.76,2.26,2.66,1.71,1.19
PRECTOTCORR,2014,37.5,39.375,1.42,0.93,1.79,1.29,0.65,0.61,0.0,0.03,0.71,1.91,2.64,1.82,1.15
PRECTOTCORR,2014,37.5,40.0,1.09,1.29,1.56,1.06,0.84,0.5,0.02,0.02,0.69,1.38,2.49,2.11,1.08
PRECTOTCORR,2014,37.5,40.625,1.05,1.35,1.43,1.03,0.73,0.35,0.02,0.03,0.7,1.26,2.31,2.27,1.04
PRECTOTCORR,2014,37.5,41.25,1.11,1.25,1.43,1.08,0.66,0.32,0.03,0.04,0.76,1.29,2.16,2.24,1.03
PRECTOTCORR,2014,37.5,41.875,1.37,0.9,1.86,1.89,0.6,0.35,0.04,0.1,0.93,1.77,2.36,2.28,1.2
PRECTOTCORR,2014,37.5,42.5,1.45,0.84,2.01,2.08,0.63,0.38,0.05,0.1,0.94,1.93,2.52,2.27,1.27
PRECTOTCORR,2014,37.5,43.125,1.33,0.56,2.27,1.49,0.75,0.48,0.11,0.11,0.6,2.92,2.52,1.43,1.22
PRECTOTCORR,2014,37.5,43.75,1.16,0.45,2.4,1.08,0.91,0.5,0.12,0.11,0.4,3.85,2.41,0.95,1.2
PRECTOTCORR,2014,37.5,44.375,0.9,0.33,2.05,0.91,1.16,0.37,0.12,0.09,0.28,4.08,2.03,0.83,1.1
PRECTOTCORR,2014,38.0,37.5,1.48,0.51,1.72,1.15,0.59,0.43,0.0,0.04,1.65,2.51,2.2,1.28,1.13
PRECTOTCORR,2014,38.0,38.125,1.64,0.42,1.39,1.41,0.66,0.5,0.0,0.03,1.14,2.88,2.49,1.28,1.16
PRECTOTCORR,2014,38.0,38.75,1.59,0.55,1.3,1.53,0.71,0.62,0.0,0.03,0.94,2.6,2.46,1.35,1.14
PRECTOTCORR,2014,38.0,39.375,1.34,0.79,1.24,1.48,0.84,0.67,0.01,0.02,0.86,2.09,2.32,1.51,1.1
PRECTOTCORR,2014,38.0,40.0,1.23,1.31,1.33,1.3,1.12,0.65,0.04,0.02,0.88,1.53,2.31,1.86,1.13
PRECTOTCORR,2014,38.0,40.625,1.22,1.45,1.38,1.28,1.13,0.59,0.06,0.03,0.94,1.39,2.26,2.04,1.14
PRECTOTCORR,2014,38.0,41.25,1.4,1.35,1.63,1.69,0.98,0.48,0.12,0.08,1.18,1.49,2.03,2.27,1.22
PRECTOTCORR,2014,38.0,41.875,1.6,1.1,2.04,2.47,0.97,0.45,0.14,0.12,1.31,1.86,2.18,2.44,1.39
PRECTOTCORR,2014,38.0,42.5,1.7,0.98,2.24,2.64,1.06,0.45,0.16,0.13,1.31,2.13,2.29,2.33,1.45
PRECTOTCORR,2014,38.0,43.125,1.34,0.64,1.95,1.89,0.93,0.53,0.2,0.14,0.83,2.83,2.25,1.64,1.27
PRECTOTCORR,2014,38.0,43.75,1.09,0.5,1.81,1.37,0.93,0.56,0.21,0.14,0.58,3.18,2.18,1.28,1.16
PRECTOTCORR,2014,38.0,44.375,0.76,0.33,1.55,0.92,1.31,0.41,0.22,0.12,0.32,3.41,1.79,0.99,1.02
PRECTOTCORR,2014,38.5,37.5,1.12,0.42,1.37,0.89,0.73,0.55,0.01,0.14,1.68,2.12,1.82,0.93,0.98
PRECTOTCORR,2014,38.5,38.125,1.14,0.34,0.75,1.45,0.74,0.56,0.03,0.03,1.11,2.41,1.8,0.93,0.94
PRECTOTCORR,2014,38.5,38.75,1.17,0.49,0.76,1.56,0.8,0.65,0.04,0.04,1.04,2.21,1.74,1.01,0.96
PRECTOTCORR,2014,38.5,39.375,1.34,0.88,0.82,1.71,0.97,0.75,0.07,0.03,0.91,1.85,1.65,1.16,1.01
PRECTOTCORR,2014,38.5,40.0,1.59,1.45,1.09,1.53,1.26,0.73,0.1,0.03,0.97,1.53,1.78,1.41,1.12
PRECTOTCORR,2014,38.5,40.625,1.72,1.76,1.37,1.43,1.46,0.67,0.17,0.04,1.16,1.4,1.78,1.7,1.22
PRECTOTCORR,2014,38.5,41.25,1.8,1.71,1.69,1.73,1.53,0.62,0.27,0.09,1.47,1.54,1.7,2.01,1.34
PRECTOTCORR,2014,38.5,41.875,1.71,1.46,1.9,2.09,1.55,0.59,0.34,0.12,1.67,1.77,1.67,2.21,1.42
PRECTOTCORR,2014,38.5,42.5,1.79,0.99,2.14,2.59,1.45,0.49,0.31,0.14,1.61,2.24,1.82,2.05,1.47
PRECTOTCORR,2014,38.5,43.125,1.33,0.64,1.57,2.01,1.18,0.55,0.3,0.15,1.12,2.38,1.82,1.67,1.23
PRECTOTCORR,2014,38.5,43.75,0.9,0.44,1.18,1.33,1.16,0.62,0.31,0.16,0.75,2.45,1.76,1.32,1.04
PRECTOTCORR,2014,38.5,44.375,0.56,0.29,0.91,0.81,1.53,0.5,0.35,0.15,0.34,2.2,1.51,1.15,0.86
PRECTOTCORR,2014,39.0,37.5,0.8,0.44,1.26,0.74,0.97,0.73,0.04,0.3,1.73,1.91,1.73,0.82,0.96
PRECTOTCORR,2014,39.0,38.125,0.78,0.38,0.74,1.31,0.85,0.6,0.15,0.15,1.31,2.15,1.51,0.79,0.89
PRECTOTCORR,2014,39.0,38.75,0.89,0.48,0.68,1.53,0.84,0.64,0.2,0.14,1.15,2.09,1.38,0.81,0.9
PRECTOTCORR,2014,39.0,39.375,1.16,0.8,0.69,1.79,0.91,0.69,0.28,0.11,0.93,1.87,1.16,0.84,0.93
PRECTOTCORR,2014,39.0,40.0,1.7,1.53,1.08,1.57,1.35,0.68,0.28,0.09,1.04,1.56,1.31,1.06,1.1
PRECTOTCORR,2014,39.0,40.625,1.92,1.91,1.44,1.43,1.83,0.69,0.31,0.07,1.31,1.35,1.34,1.34,1.24
PRECTOTCORR,2014,39.0,41.25,1.81,1.78,1.61,1.55,1.94,0.69,0.39,0.1,1.57,1.48,1.3,1.55,1.31
PRECTOTCORR,2014,39.0,41.875,1.57,1.36,1.8,1.84,1.98,0.67,0.48,0.15,1.91,1.79,1.28,1.75,1.38
PRECTOTCORR,2014,39.0,42.5,1.5,0.9,1.76,2.03,1.77,0.59,0.45,0.18,1.99,2.17,1.38,1.61,1.36
PRECTOTCORR,2014,39.0,43.125,1.3,0.7,1.49,1.83,1.62,0.62,0.43,0.2,1.86,2.21,1.4,1.45,1.26
PRECTOTCORR,2014,39.0,43.75,0.78,0.36,0.89,1.11,1.67,0.75,0.4,0.18,1.05,1.78,1.35,1.05,0.95
PRECTOTCORR,2014,39.0,44.375,0.58,0.2,0.72,0.74,1.97,0.76,0.4,0.14,0.47,1.39,1.33,0.83,0.8
PRECTOTCORR,2014,39.5,37.5,0.61,0.6,1.42,0.7,1.27,1.05,0.15,0.54,2.11,1.93,2.02,1.02,1.12
PRECTOTCORR,2014,39.5,38.125,0.61,0.5,1.04,1.19,1.13,0.86,0.39,0.5,1.86,2.21,1.77,0.97,1.09
PRECTOTCORR,2014,39.5,38.75,0.68,0.54,0.9,1.47,1.03,0.74,0.51,0.4,1.51,2.16,1.41,0.85,1.02
PRECTOTCORR,2014,39.5,39.375,1.05,0.99,1.01,1.58,1.2,0.63,0.58,0.26,1.17,1.85,1.05,0.76,1.01
PRECTOTCORR,2014,39.5,40.0,1.17,1.13,1.11,1.52,1.39,0.65,0.55,0.24,1.23,1.72,1.07,0.81,1.05
PRECTOTCORR,2014,39.5,40.625,1.29,1.31,1.34,1.37,1.95,0.72,0.48,0.17,1.43,1.44,1.05,0.96,1.12
PRECTOTCORR,2014,39.5,41.25,1.15,1.18,1.45,1.37,2.16,0.75,0.52,0.19,1.71,1.48,1.01,1.12,1.17
PRECTOTCORR,2014,39.5,41.875,0.99,0.87,1.42,1.37,2.19,0.78,0.57,0.25,2.1,1.72,0.94,1.17,1.2
PRECTOTCORR,2014,39.5,42.5,0.95,0.75,1.32,1.32,2.11,0.79,0.58,0.29,2.28,1.85,0.97,1.14,1.2
PRECTOTCORR,2014,39.5,43.125,0.71,0.39,0.82,0.96,1.99,0.93,0.52,0.31,1.76,1.62,1.04,0.82,0.99
PRECTOTCORR,2014,39.5,43.75,0.61,0.23,0.67,0.84,2.05,0.96,0.43,0.22,1.15,1.21,1.04,0.63,0.84
PRECTOTCORR,2014,39.5,44.375,0.54,0.18,0.65,0.7,2.19,1.07,0.5,0.16,0.71,1.23,1.13,0.61,0.81
PRECTOTCORR,2014,40.0,37.5,0.52,0.64,1.53,0.72,1.54,1.52,0.49,0.94,2.6,2.36,2.68,1.46,1.42
PRECTOTCORR,2014,40.0,38.125,0.6,0.57,1.4,1.02,1.65,1.51,0.75,1.31,3.19,2.87,3.02,1.68,1.63
PRECTOTCORR,2014,40.0,38.75,0.62,0.55,1.31,1.19,1.57,1.34,0.81,1.19,2.89,2.74,2.61,1.48,1.53
PRECTOTCORR,2014,40.0,39.375,0.7,0.64,1.19,1.48,1.43,0.94,0.85,0.83,2.25,2.23,1.64,1.0,1.27
PRECTOTCORR,2014,40.0,40.0,0.77,0.74,1.25,1.44,1.56,0.91,0.82,0.79,2.27,2.06,1.54,0.98,1.26
PRECTOTCORR,2014,40.0,40.625,0.8,0.78,1.42,1.36,2.05,1.06,0.86,0.77,2.72,1.91,1.76,1.25,1.4
PRECTOTCORR,2014,40.0,41.25,0.77,0.74,1.46,1.29,2.3,1.11,0.86,0.73,2.83,1.82,1.74,1.35,1.42
PRECTOTCORR,2014,40.0,41.875,0.67,0.57,1.19,1.1,2.41,1.08,0.76,0.55,2.2,1.58,1.14,1.05,1.19
PRECTOTCORR,2014,40.0,42.5,0.73,0.54,1.03,1.0,2.34,1.18,0.79,0.66,2.33,1.68,1.15,1.03,1.21
PRECTOTCORR,2014,40.0,43.125,0.65,0.35,0.67,0.84,2.28,1.38,0.75,0.69,2.06,1.51,0.89,0.73,1.07
PRECTOTCORR,2014,40.0,43.75,0.61,0.28,0.6,0.89,2.28,1.42,0.7,0.6,1.77,1.33,0.83,0.64,1.0
PRECTOTCORR,2014,40.0,44.375,0.57,0.21,0.59,0.89,2.32,1.53,0.68,0.3,1.12,1.12,0.91,0.49,0.9
PRECTOTCORR,2014,40.5,37.5,0.52,0.55,1.5,0.76,1.84,1.96,1.17,1.68,3.22,3.15,3.82,2.16,1.87
PRECTOTCORR,2014,40.5,38.125,0.69,0.51,1.55,1.0,2.1,2.13,1.33,2.34,4.57,3.88,4.63,2.64,2.29
PRECTOTCORR,2014,40.5,38.75,0.72,0.53,1.48,1.14,2.04,1.94,1.23,2.24,4.47,3.65,4.12,2.36,2.17
PRECTOTCORR,2014,40.5,39.375,0.83,0.7,1.44,1.35,1.78,1.54,1.11,2.05,4.35,2.98,3.06,1.85,1.92
PRECTOTCORR,2014,40.5,40.0,0.93,0.84,1.53,1.38,1.77,1.57,1.25,2.27,4.88,2.92,3.25,2.0,2.05
PRECTOTCORR,2014,40.5,40.625,1.22,0.94,1.76,1.45,2.17,1.92,1.56,2.06,5.53,2.81,4.17,2.81,2.37
PRECTOTCORR,2014,40.5,41.25,1.29,0.94,1.79,1.45,2.36,1.99,1.6,1.82,5.37,2.6,4.31,2.99,2.38
PRECTOTCORR,2014,40.5,41.875,1.19,0.78,1.39,1.26,2.47,1.73,1.3,1.29,3.47,1.97,3.17,2.33,1.87
PRECTOTCORR,2014,40.5,42.5,1.1,0.65,1.03,1.08,2.5,1.72,1.17,1.19,2.62,1.71,2.38,1.77,1.58
PRECTOTCORR,2014,40.5,43.125,0.82,0.33,0.61,0.95,2.72,2.08,1.11,1.27,1.9,1.37,1.13,0.9,1.27
