-BEGIN HEADER-
NASA/POWER Source Native Resolution Monthly and Annual 
Dates (month/day/year): 01/01/2000 through 12/31/2025 in LST
Location: Regional 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
PRECTOTCORR,2011,42.0,28.125,2.24,1.78,1.02,2.88,0.74,1.08,0.92,0.43,1.1,4.83,0.28,3.56,1.74
PRECTOTCORR,2011,42.0,28.75,2.37,1.61,1.31,3.08,0.68,1.03,0.8,0.48,1.35,4.86,0.41,4.42,1.87
PRECTOTCORR,2011,42.0,29.375,2.28,1.27,1.44,2.67,0.65,1.32,0.7,0.86,1.69,4.57,0.37,4.18,1.84
PRECTOTCORR,2011,42.0,30.0,2.25,1.17,1.54,2.51,0.6,1.42,0.61,0.88,1.36,4.36,0.39,3.88,1.76
PRECTOTCORR,2011,42.0,30.625,2.2,1.05,1.89,2.44,0.47,1.64,0.33,0.78,0.62,3.71,0.6,3.35,1.6
PRECTOTCORR,2012,39.0,25.625,3.42,4.55,0.93,3.28,2.61,0.02,0.0,0.44,0.22,1.47,1.83,6.04,2.06
PRECTOTCORR,2012,39.0,26.25,3.52,3.33,0.87,3.4,2.52,0.04,0.0,0.23,0.08,0.9,1.28,5.74,1.82
PRECTOTCORR,2012,39.0,26.875,3.44,3.42,0.99,3.12,2.24,0.08,0.0,0.17,0.06,0.84,1.07,5.36,1.73
PRECTOTCORR,2012,39.0,27.5,3.35,3.43,1.02,2.86,2.22,0.11,0.0,0.16,0.07,0.79,1.04,5.0,1.67
PRECTOTCORR,2012,39.0,28.125,3.93,3.46,1.04,2.49,2.49,0.38,0.02,0.23,0.07,1.07,1.05,4.88,1.76
PRECTOTCORR,2012,39.0,28.75,4.91,3.27,0.96,2.33,2.93,0.7,0.05,0.29,0.07,1.54,1.06,4.98,1.93
PRECTOTCORR,2012,39.0,29.375,5.37,3.13,0.93,2.22,3.14,0.87,0.07,0.33,0.07,1.82,1.06,5.0,2.01
PRECTOTCORR,2012,39.0,30.0,4.78,2.59,0.94,1.78,3.0,0.8,0.12,0.38,0.07,1.79,0.91,4.15,1.78
PRECTOTCORR,2012,39.0,30.625,3.7,2.16,1.04,1.38,2.65,0.53,0.17,0.4,0.1,1.52,0.79,3.22,1.48
PRECTOTCORR,2012,39.5,25.625,2.69,4.4,1.02,2.58,3.34,0.02,0.0,0.6,0.41,1.52,2.2,5.71,2.04
PRECTOTCORR,2012,39.5,26.25,3.38,4.3,1.18,4.3,3.7,0.03,0.0,0.5,0.13,1.44,1.81,6.6,2.28
PRECTOTCORR,2012,39.5,26.875,3.1,3.6,1.08,3.58,3.02,0.04,0.0,0.47,0.1,1.22,1.48,6.01,1.97
PRECTOTCORR,2012,39.5,27.5,2.81,3.5,1.21,2.78,2.5,0.05,0.01,0.37,0.11,1.05,1.18,5.24,1.73
PRECTOTCORR,2012,39.5,28.125,2.99,3.56,1.31,2.7,2.51,0.11,0.02,0.34,0.14,1.12,1.19,5.18,1.76
PRECTOTCORR,2012,39.5,28.75,3.73,3.4,1.45,2.44,2.67,0.38,0.07,0.3,0.18,1.35,1.22,5.03,1.85
PRECTOTCORR,2012,39.5,29.375,4.01,3.08,1.45,2.19,2.7,0.54,0.11,0.3,0.17,1.52,1.18,4.76,1.84
PRECTOTCORR,2012,39.5,30.0,3.37,2.32,1.38,1.57,2.44,0.56,0.16,0.34,0.09,1.48,0.94,3.72,1.53
PRECTOTCORR,2012,39.5,30.625,3.0,2.07,1.38,1.36,2.29,0.51,0.17,0.35,0.08,1.42,0.86,3.35,1.41
PRECTOTCORR,2012,40.0,25.625,1.78,3.13,0.89,1.51,3.42,0.1,0.0,0.95,0.49,1.3,1.52,5.07,1.68
PRECTOTCORR,2012,40.0,26.25,1.95,2.47,0.9,2.24,2.81,0.14,0.0,0.98,0.15,1.43,1.51,5.59,1.68
PRECTOTCORR,2012,40.0,26.875,2.09,2.7,1.03,2.44,2.58,0.1,0.01,0.84,0.14,1.51,1.42,5.64,1.71
PRECTOTCORR,2012,40.0,27.5,2.44,3.5,1.44,2.88,2.29,0.04,0.02,0.54,0.17,1.68,1.28,5.68,1.83
PRECTOTCORR,2012,40.0,28.125,2.65,3.69,1.65,2.88,2.29,0.05,0.04,0.44,0.23,1.62,1.31,5.61,1.87
PRECTOTCORR,2012,40.0,28.75,3.07,3.49,1.88,2.62,2.34,0.21,0.11,0.35,0.3,1.33,1.43,5.12,1.85
PRECTOTCORR,2012,40.0,29.375,3.11,3.09,1.94,2.26,2.31,0.32,0.17,0.34,0.29,1.25,1.4,4.63,1.76
PRECTOTCORR,2012,40.0,30.0,2.64,2.37,1.8,1.66,2.19,0.45,0.23,0.49,0.17,1.26,1.16,3.63,1.51
PRECTOTCORR,2012,40.0,30.625,2.35,2.13,1.79,1.39,2.13,0.46,0.27,0.58,0.12,1.22,1.02,3.2,1.39
PRECTOTCORR,2012,40.5,25.625,1.52,2.32,0.76,1.2,3.42,0.2,0.01,0.78,0.36,1.42,1.17,4.67,1.49
PRECTOTCORR,2012,40.5,26.25,1.56,1.96,0.8,1.68,2.78,0.18,0.02,0.76,0.14,1.64,1.3,5.02,1.49
PRECTOTCORR,2012,40.5,26.875,1.72,2.31,1.01,2.17,2.32,0.1,0.05,0.66,0.16,1.88,1.25,5.48,1.6
PRECTOTCORR,2012,40.5,27.5,2.08,2.94,1.32,2.71,1.98,0.05,0.06,0.52,0.23,2.05,1.26,5.68,1.74
PRECTOTCORR,2012,40.5,28.125,2.36,3.2,1.56,2.85,1.92,0.11,0.07,0.47,0.3,1.83,1.37,5.4,1.79
PRECTOTCORR,2012,40.5,28.75,2.68,3.23,1.76,2.8,1.97,0.26,0.1,0.49,0.37,1.38,1.57,4.82,1.78
PRECTOTCORR,2012,40.5,29.375,2.74,3.03,1.88,2.56,2.06,0.38,0.16,0.56,0.35,1.29,1.6,4.49,1.76
PRECTOTCORR,2012,40.5,30.0,2.69,2.62,2.05,2.03,2.25,0.61,0.3,0.81,0.24,1.28,1.58,3.88,1.7
PRECTOTCORR,2012,40.5,30.625,2.63,2.58,2.16,1.67,2.33,0.67,0.39,1.05,0.19,1.17,1.39,3.54,1.65
PRECTOTCORR,2012,41.0,25.625,2.12,2.22,0.58,1.1,4.06,0.39,0.02,0.27,0.2,1.79,0.68,3.93,1.45
PRECTOTCORR,2012,41.0,26.25,2.0,1.9,0.58,1.36,3.46,0.27,0.03,0.3,0.16,1.8,0.79,4.38,1.43
PRECTOTCORR,2012,41.0,26.875,1.84,1.76,0.66,1.93,2.44,0.1,0.09,0.32,0.19,2.0,1.05,5.24,1.47
PRECTOTCORR,2012,41.0,27.5,1.83,1.95,0.77,2.2,2.08,0.08,0.1,0.36,0.26,2.06,1.25,5.3,1.52
PRECTOTCORR,2012,41.0,28.125,1.97,2.31,1.0,2.5,1.77,0.18,0.07,0.47,0.34,1.83,1.6,4.95,1.58
PRECTOTCORR,2012,41.0,28.75,2.15,2.47,1.15,2.65,1.71,0.32,0.06,0.59,0.4,1.49,1.76,4.24,1.58
PRECTOTCORR,2012,41.0,29.375,2.72,2.84,1.69,2.5,1.82,0.47,0.17,0.87,0.37,1.37,1.87,4.24,1.74
PRECTOTCORR,2012,41.0,30.0,3.37,3.22,2.56,1.84,2.36,0.92,0.51,1.65,0.34,1.11,1.88,4.08,1.99
PRECTOTCORR,2012,41.0,30.625,3.49,3.28,2.59,1.77,2.25,0.85,0.51,1.68,0.32,1.13,1.87,4.19,2.0
PRECTOTCORR,2012,41.5,25.625,3.02,2.25,0.36,1.21,4.4,0.44,0.06,0.11,0.21,2.05,0.5,3.93,1.55
PRECTOTCORR,2012,41.5,26.25,2.79,1.93,0.35,1.41,3.91,0.32,0.05,0.1,0.2,2.08,0.58,4.35,1.51
PRECTOTCORR,2012,41.5,26.875,2.18,1.49,0.4,1.73,2.84,0.12,0.08,0.21,0.26,2.34,1.15,4.94,1.49
PRECTOTCORR,2012,41.5,27.5,1.98,1.52,0.46,1.83,2.47,0.1,0.08,0.29,0.3,2.42,1.49,4.94,1.5
PRECTOTCORR,2012,41.5,28.125,2.12,2.12,0.84,2.22,1.84,0.16,0.05,0.45,0.29,2.35,2.24,5.89,1.72
PRECTOTCORR,2012,41.5,28.75,2.38,2.58,1.15,2.38,1.57,0.23,0.04,0.53,0.29,2.22,2.63,6.48,1.87
PRECTOTCORR,2012,41.5,29.375,3.38,3.32,1.85,2.36,1.46,0.2,0.09,1.0,0.34,2.22,2.62,5.79,2.05
PRECTOTCORR,2012,41.5,30.0,3.71,3.61,2.11,2.26,1.44,0.19,0.13,1.19,0.36,2.39,2.68,5.7,2.15
PRECTOTCORR,2012,41.5,30.625,4.62,4.01,2.89,1.54,1.14,0.25,0.42,1.86,0.22,1.33,2.36,5.53,2.18
PRECTOTCORR,2012,42.0,25.625,3.6,2.24,0.23,1.06,4.82,0.56,0.12,0.25,0.41,2.04,0.51,3.72,1.64
PRECTOTCORR,2012,42.0,26.25,3.24,1.93,0.21,1.28,4.43,0.43,0.07,0.18,0.42,2.23,0.59,4.12,1.6
PRECTOTCORR,2012,42.0,26.875,2.4,1.36,0.26,1.6,3.46,0.24,0.05,0.22,0.43,2.83,1.12,4.47,1.55
PRECTOTCORR,2012,42.0,27.5,2.0,1.28,0.34,1.64,2.87,0.16,0.04,0.32,0.43,3.08,1.76,4.49,1.54
PRECTOTCORR,2012,42.0,28.125,2.63,2.05,0.77,2.2,2.17,0.17,0.03,0.58,0.29,2.91,2.49,6.02,1.86
PRECTOTCORR,2012,42.0,28.75,3.32,2.85,1.26,2.67,1.8,0.2,0.03,0.79,0.22,2.75,2.86,7.2,2.17
PRECTOTCORR,2012,42.0,29.375,3.88,3.14,1.75,2.5,1.59,0.15,0.05,1.02,0.25,2.22,2.87,6.48,2.16
PRECTOTCORR,2012,42.0,30.0,4.22,3.24,2.02,2.23,1.48,0.14,0.12,1.21,0.26,1.91,2.73,5.98,2.13
PRECTOTCORR,2012,42.0,30.625,4.99,3.52,2.72,1.54,1.11,0.18,0.35,1.75,0.21,1.02,2.47,4.97,2.07
PRECTOTCORR,2013,39.0,25.625,5.05,5.97,2.71,1.56,0.94,0.82,0.01,0.1,0.39,2.63,3.26,0.49,1.97
PRECTOTCORR,2013,39.0,26.25,4.74,5.0,2.79,1.81,0.93,0.37,0.04,0.05,0.39,2.59,3.06,0.37,1.82
PRECTOTCORR,2013,39.0,26.875,5.29,4.8,3.04,1.71,1.18,0.58,0.06,0.23,0.34,2.51,2.76,0.22,1.88
PRECTOTCORR,2013,39.0,27.5,5.37,4.46,3.02,1.61,1.23,0.69,0.06,0.26,0.31,2.21,2.41,0.19,1.8
PRECTOTCORR,2013,39.0,28.125,4.78,3.86,2.67,1.56,1.15,0.76,0.32,0.19,0.24,1.4,1.82,0.29,1.57
PRECTOTCORR,2013,39.0,28.75,3.93,3.43,2.18,1.57,1.11,0.72,0.79,0.2,0.18,0.94,1.35,0.46,1.39
PRECTOTCORR,2013,39.0,29.375,3.33,3.19,1.85,1.58,1.09,0.72,1.05,0.22,0.15,0.77,1.12,0.55,1.29
PRECTOTCORR,2013,39.0,30.0,2.29,2.62,1.42,1.54,1.15,0.82,1.0,0.2,0.12,0.68,0.83,0.48,1.09
PRECTOTCORR,2013,39.0,30.625,1.56,2.17,1.18,1.51,1.18,1.03,0.74,0.15,0.13,0.74,0.71,0.37,0.95
PRECTOTCORR,2013,39.5,25.625,5.66,6.37,2.47,1.32,0.77,1.06,0.01,0.05,0.36,2.51,3.16,0.76,2.01
PRECTOTCORR,2013,39.5,26.25,5.66,5.43,3.14,1.81,1.11,0.64,0.02,0.1,0.53,2.35,2.92,0.34,1.98
PRECTOTCORR,2013,39.5,26.875,4.99,4.81,2.87,1.89,0.84,0.6,0.04,0.06,0.43,2.28,2.97,0.31,1.82
PRECTOTCORR,2013,39.5,27.5,4.61,3.86,2.81,1.69,0.67,0.76,0.06,0.05,0.33,1.63,2.56,0.25,1.59
PRECTOTCORR,2013,39.5,28.125,4.46,3.66,2.74,1.61,0.71,0.94,0.14,0.07,0.32,1.49,2.21,0.33,1.54
PRECTOTCORR,2013,39.5,28.75,3.6,3.08,2.32,1.49,0.85,1.26,0.46,0.13,0.31,1.34,1.42,0.58,1.39
PRECTOTCORR,2013,39.5,29.375,2.86,2.68,1.96,1.44,0.93,1.34,0.63,0.16,0.27,1.28,0.98,0.67,1.26
PRECTOTCORR,2013,39.5,30.0,1.78,1.98,1.5,1.37,1.0,1.2,0.5,0.13,0.21,1.02,0.62,0.46,0.97
PRECTOTCORR,2013,39.5,30.625,1.44,1.74,1.39,1.35,0.99,1.19,0.39,0.1,0.19,0.94,0.52,0.38,0.88
PRECTOTCORR,2013,40.0,25.625,4.14,3.92,1.74,1.6,0.25,1.08,0.01,0.01,0.46,2.11,2.78,0.56,1.54
PRECTOTCORR,2013,40.0,26.25,3.88,3.96,1.92,2.22,0.26,0.83,0.02,0.01,0.46,2.05,2.42,0.41,1.52
PRECTOTCORR,2013,40.0,26.875,3.91,3.91,2.07,2.05,0.28,0.84,0.04,0.0,0.38,1.96,2.39,0.4,1.5
PRECTOTCORR,2013,40.0,27.5,4.1,3.72,2.48,1.58,0.39,1.03,0.1,0.01,0.28,1.59,2.14,0.43,1.47
PRECTOTCORR,2013,40.0,28.125,3.96,3.47,2.52,1.47,0.46,1.33,0.17,0.03,0.31,1.51,1.86,0.51,1.45
PRECTOTCORR,2013,40.0,28.75,3.3,2.79,2.31,1.37,0.76,1.76,0.32,0.13,0.38,1.6,1.28,0.68,1.38
PRECTOTCORR,2013,40.0,29.375,2.58,2.26,2.03,1.27,0.92,1.85,0.36,0.16,0.38,1.68,0.86,0.72,1.25
PRECTOTCORR,2013,40.0,30.0,1.66,1.62,1.63,1.19,1.07,1.39,0.28,0.16,0.35,1.48,0.59,0.52,0.99
PRECTOTCORR,2013,40.0,30.625,1.32,1.38,1.53,1.24,1.1,1.33,0.22,0.15,0.32,1.26,0.49,0.42,0.89
PRECTOTCORR,2013,40.5,25.625,3.53,2.99,1.61,1.35,0.11,1.37,0.04,0.0,0.53,1.68,2.7,0.37,1.34
PRECTOTCORR,2013,40.5,26.25,3.42,3.36,1.66,1.67,0.13,1.19,0.03,0.0,0.5,1.61,2.12,0.35,1.32
PRECTOTCORR,2013,40.5,26.875,3.54,3.5,1.85,1.48,0.21,1.13,0.05,0.0,0.37,1.7,1.68,0.37,1.31
PRECTOTCORR,2013,40.5,27.5,3.71,3.51,2.13,1.25,0.34,1.23,0.11,0.01,0.26,1.64,1.51,0.45,1.33
PRECTOTCORR,2013,40.5,28.125,3.59,3.15,2.19,1.24,0.53,1.47,0.2,0.07,0.29,1.51,1.28,0.59,1.33
PRECTOTCORR,2013,40.5,28.75,3.21,2.5,2.13,1.3,0.84,1.66,0.32,0.2,0.38,1.4,1.03,0.75,1.3
PRECTOTCORR,2013,40.5,29.375,2.77,2.11,2.01,1.19,1.03,1.62,0.37,0.25,0.43,1.49,0.87,0.72,1.23
PRECTOTCORR,2013,40.5,30.0,1.96,1.51,1.79,0.96,1.33,1.3,0.4,0.33,0.54,1.7,0.74,0.6,1.1
PRECTOTCORR,2013,40.5,30.625,1.71,1.38,1.79,1.19,1.31,1.37,0.4,0.31,0.64,1.58,0.68,0.57,1.08
PRECTOTCORR,2013,41.0,25.625,3.85,2.94,1.88,1.15,0.25,2.2,0.13,0.0,0.59,1.19,2.63,0.24,1.41
PRECTOTCORR,2013,41.0,26.25,3.62,3.03,1.8,1.11,0.21,2.04,0.14,0.0,0.54,1.23,2.4,0.22,1.35
PRECTOTCORR,2013,41.0,26.875,3.41,3.25,1.78,0.97,0.24,1.7,0.12,0.0,0.4,1.54,1.6,0.19,1.25
PRECTOTCORR,2013,41.0,27.5,3.31,3.15,1.8,0.95,0.33,1.5,0.12,0.03,0.34,1.56,1.28,0.3,1.21
PRECTOTCORR,2013,41.0,28.125,3.18,2.68,1.81,1.1,0.53,1.28,0.16,0.15,0.35,1.33,1.08,0.61,1.18
PRECTOTCORR,2013,41.0,28.75,2.96,2.19,1.79,1.28,0.82,1.17,0.22,0.3,0.39,1.1,0.93,0.84,1.16
PRECTOTCORR,2013,41.0,29.375,2.86,1.9,1.83,1.14,1.03,1.13,0.34,0.39,0.57,1.44,0.96,0.88,1.2
PRECTOTCORR,2013,41.0,30.0,2.31,1.59,2.07,1.27,1.25,1.41,0.57,0.34,1.14,2.05,0.94,0.76,1.31
PRECTOTCORR,2013,41.0,30.625,2.37,1.61,2.06,1.28,1.16,1.32,0.57,0.37,1.12,2.11,0.91,0.81,1.31
PRECTOTCORR,2013,41.5,25.625,4.17,3.16,2.01,1.29,0.41,2.95,0.5,0.01,0.52,1.0,2.07,0.18,1.51
PRECTOTCORR,2013,41.5,26.25,3.94,3.18,1.96,1.16,0.36,2.85,0.39,0.01,0.48,1.04,2.0,0.16,1.44
PRECTOTCORR,2013,41.5,26.875,3.17,3.06,1.73,1.01,0.29,2.35,0.24,0.01,0.46,1.3,1.61,0.12,1.26
PRECTOTCORR,2013,41.5,27.5,2.9,2.91,1.64,1.01,0.3,2.11,0.2,0.03,0.42,1.34,1.4,0.2,1.19
PRECTOTCORR,2013,41.5,28.125,3.08,2.45,1.62,0.96,0.26,1.56,0.21,0.1,0.37,1.31,1.29,0.61,1.14
PRECTOTCORR,2013,41.5,28.75,3.37,2.09,1.64,0.9,0.27,1.35,0.23,0.16,0.36,1.33,1.35,0.85,1.15
PRECTOTCORR,2013,41.5,29.375,3.81,2.26,1.73,0.89,0.46,1.42,0.34,0.31,0.78,1.89,1.4,1.03,1.36
PRECTOTCORR,2013,41.5,30.0,3.92,2.35,1.8,0.91,0.51,1.53,0.38,0.34,0.94,2.13,1.44,1.07,1.44
PRECTOTCORR,2013,41.5,30.625,3.31,1.91,2.14,1.09,0.4,0.94,0.36,0.33,1.23,2.27,1.06,1.11,1.34
PRECTOTCORR,2013,42.0,25.625,3.64,2.93,1.88,1.47,0.75,3.09,1.02,0.09,0.6,0.94,1.53,0.18,1.5
PRECTOTCORR,2013,42.0,26.25,3.45,2.95,1.91,1.34,0.64,2.94,0.71,0.06,0.55,0.97,1.53,0.16,1.42
PRECTOTCORR,2013,42.0,26.875,2.57,2.73,1.68,1.24,0.52,2.53,0.42,0.03,0.62,1.05,1.4,0.14,1.23
PRECTOTCORR,2013,42.0,27.5,2.08,2.53,1.49,1.24,0.4,2.27,0.33,0.02,0.56,1.08,1.25,0.2,1.11
PRECTOTCORR,2013,42.0,28.125,2.81,2.47,1.58,1.16,0.24,1.87,0.46,0.1,0.5,1.22,1.25,0.68,1.18
PRECTOTCORR,2013,42.0,28.75,3.71,2.49,1.74,0.98,0.23,1.7,0.55,0.19,0.64,1.45,1.33,1.06,1.33
PRECTOTCORR,2013,42.0,29.375,4.05,2.34,1.63,0.79,0.42,1.7,0.5,0.31,0.92,1.82,1.37,1.07,1.4
PRECTOTCORR,2013,42.0,30.0,3.84,2.19,1.58,0.78,0.39,1.5,0.45,0.31,1.05,1.95,1.34,1.05,1.36
PRECTOTCORR,2013,42.0,30.625,2.99,1.78,1.74,0.96,0.21,0.85,0.36,0.28,1.39,2.05,1.17,1.02,1.23
PRECTOTCORR,2014,39.0,25.625,2.29,0.43,1.76,2.75,0.37,1.27,0.23,0.43,1.49,1.54,1.73,6.02,1.7
PRECTOTCORR,2014,39.0,26.25,2.06,0.34,1.41,3.01,0.48,1.22,0.18,0.17,0.86,1.21,1.15,5.26,1.45
PRECTOTCORR,2014,39.0,26.875,2.0,0.48,1.34,3.73,0.72,1.45,0.13,0.31,1.04,1.66,1.04,5.18,1.6
PRECTOTCORR,2014,39.0,27.5,1.89,0.56,1.21,4.01,0.92,1.64,0.11,0.47,1.23,1.88,1.15,5.24,1.7
PRECTOTCORR,2014,39.0,28.125,1.54,0.6,1.05,3.53,1.32,2.35,0.09,0.7,2.05,2.23,1.55,4.89,1.83
PRECTOTCORR,2014,39.0,28.75,1.35,0.48,0.94,2.52,1.58,2.97,0.1,0.76,2.94,2.42,1.49,4.24,1.82
PRECTOTCORR,2014,39.0,29.375,1.26,0.38,0.91,1.88,1.76,3.14,0.12,0.76,3.41,2.44,1.38,3.81,1.77
PRECTOTCORR,2014,39.0,30.0,1.14,0.32,0.78,1.31,2.01,2.44,0.15,0.76,3.4,2.12,1.02,2.84,1.53
PRECTOTCORR,2014,39.0,30.625,1.03,0.3,0.66,1.18,2.32,1.56,0.17,0.75,3.24,1.83,0.76,2.06,1.33
PRECTOTCORR,2014,39.5,25.625,2.68,0.51,2.01,2.56,0.68,1.85,0.44,0.73,2.26,2.48,2.21,7.1,2.14
PRECTOTCORR,2014,39.5,26.25,2.86,0.5,1.81,4.09,0.96,1.8,0.37,0.36,1.26,1.81,1.83,5.39,1.93
PRECTOTCORR,2014,39.5,26.875,2.13,0.39,1.58,3.7,0.99,1.79,0.3,0.38,1.42,1.77,1.71,4.98,1.77
PRECTOTCORR,2014,39.5,27.5,1.25,0.42,1.18,3.86,1.51,2.33,0.17,0.75,2.22,2.2,1.71,4.58,1.85
PRECTOTCORR,2014,39.5,28.125,1.16,0.47,1.13,3.74,1.71,2.5,0.17,0.89,2.58,2.31,1.8,4.55,1.92
PRECTOTCORR,2014,39.5,28.75,1.02,0.46,1.05,2.91,2.01,2.82,0.25,1.09,3.34,2.37,1.83,4.18,1.95
PRECTOTCORR,2014,39.5,29.375,0.95,0.41,1.02,2.23,2.08,2.81,0.31,1.15,3.56,2.26,1.69,3.75,1.86
PRECTOTCORR,2014,39.5,30.0,0.8,0.32,0.83,1.6,1.89,2.35,0.39,1.21,3.07,1.89,1.24,2.91,1.55
PRECTOTCORR,2014,39.5,30.625,0.73,0.29,0.76,1.48,1.86,2.15,0.37,1.21,2.85,1.73,1.08,2.61,1.43
PRECTOTCORR,2014,40.0,25.625,2.16,0.41,2.01,2.54,0.7,1.95,0.58,0.92,2.19,2.11,2.31,5.62,1.97
PRECTOTCORR,2014,40.0,26.25,1.97,0.36,1.8,3.31,0.88,2.06,0.61,0.49,1.59,1.77,2.71,4.17,1.82
PRECTOTCORR,2014,40.0,26.875,1.6,0.33,1.74,3.25,1.25,2.16,0.56,0.64,1.95,2.0,2.52,4.26,1.86
PRECTOTCORR,2014,40.0,27.5,1.02,0.39,1.6,3.33,2.12,2.55,0.36,1.08,2.85,2.47,2.24,4.4,2.04
PRECTOTCORR,2014,40.0,28.125,0.89,0.43,1.48,3.33,2.42,2.73,0.3,1.23,3.28,2.53,2.26,4.57,2.13
PRECTOTCORR,2014,40.0,28.75,0.83,0.46,1.22,2.98,2.49,2.73,0.43,1.44,3.64,2.39,2.18,4.41,2.1
PRECTOTCORR,2014,40.0,29.375,0.76,0.46,1.12,2.53,2.41,2.61,0.62,1.56,3.54,2.22,2.02,3.98,1.99
PRECTOTCORR,2014,40.0,30.0,0.61,0.42,1.03,1.79,2.02,2.41,0.91,1.66,3.0,2.04,1.61,3.24,1.73
PRECTOTCORR,2014,40.0,30.625,0.57,0.39,0.92,1.59,1.95,2.43,0.81,1.59,2.74,1.85,1.38,2.95,1.6
PRECTOTCORR,2014,40.5,25.625,2.28,0.45,2.07,2.63,0.88,2.12,0.78,1.36,2.13,2.28,1.99,5.34,2.04
PRECTOTCORR,2014,40.5,26.25,2.13,0.37,1.93,2.83,1.13,2.23,0.92,1.26,1.86,2.32,2.5,4.47,2.01
PRECTOTCORR,2014,40.5,26.875,1.53,0.33,1.87,2.62,1.74,2.28,1.01,1.45,2.48,2.74,2.39,4.3,2.07
PRECTOTCORR,2014,40.5,27.5,1.05,0.4,1.84,2.53,2.41,2.43,0.83,1.56,3.14,2.95,2.22,4.18,2.14
PRECTOTCORR,2014,40.5,28.125,0.91,0.45,1.67,2.56,2.66,2.52,0.61,1.6,3.58,2.68,2.23,4.33,2.16
PRECTOTCORR,2014,40.5,28.75,0.81,0.49,1.37,2.49,2.65,2.49,0.55,1.68,4.14,2.38,2.23,4.16,2.13
PRECTOTCORR,2014,40.5,29.375,0.75,0.5,1.29,2.22,2.53,2.48,0.89,1.87,4.0,2.56,2.18,4.0,2.11
PRECTOTCORR,2014,40.5,30.0,0.61,0.56,1.29,1.57,2.28,2.52,1.73,2.23,3.69,3.06,2.1,3.71,2.12
PRECTOTCORR,2014,40.5,30.625,0.62,0.56,1.2,1.49,2.4,2.95,1.5,1.93,3.51,2.68,1.9,3.43,2.02
PRECTOTCORR,2014,41.0,25.625,2.23,0.42,2.13,2.82,1.35,2.37,1.18,1.82,2.82,3.12,1.3,5.55,2.27
PRECTOTCORR,2014,41.0,26.25,2.29,0.38,2.17,2.55,1.53,2.47,1.32,1.72,2.55,3.13,1.53,5.16,2.25
PRECTOTCORR,2014,41.0,26.875,1.73,0.3,1.96,2.04,2.09,2.65,1.56,1.69,2.91,3.52,1.66,3.74,2.17
PRECTOTCORR,2014,41.0,27.5,1.35,0.34,1.82,1.8,2.34,2.58,1.46,1.76,3.52,3.5,1.65,3.48,2.15
PRECTOTCORR,2014,41.0,28.125,1.05,0.45,1.65,1.66,2.41,2.36,1.0,1.8,4.45,2.91,1.79,3.48,2.09
PRECTOTCORR,2014,41.0,28.75,0.9,0.52,1.51,1.59,2.43,2.16,0.79,1.79,5.32,2.39,1.89,3.36,2.06
PRECTOTCORR,2014,41.0,29.375,0.77,0.64,1.5,1.44,2.36,2.29,1.35,2.07,5.34,2.88,2.12,3.76,2.22
PRECTOTCORR,2014,41.0,30.0,0.66,0.71,1.52,1.32,2.81,3.29,2.21,2.24,4.63,3.45,2.49,3.91,2.45
PRECTOTCORR,2014,41.0,30.625,0.69,0.71,1.51,1.36,2.68,3.28,2.1,2.05,4.27,3.19,2.39,4.01,2.36
PRECTOTCORR,2014,41.5,25.625,1.91,0.33,2.33,2.89,2.03,2.95,1.81,1.72,3.72,3.95,1.11,5.26,2.52
PRECTOTCORR,2014,41.5,26.25,2.08,0.33,2.37,2.54,2.21,3.12,1.9,1.45,3.51,3.84,1.26,4.9,2.48
PRECTOTCORR,2014,41.5,26.875,1.99,0.34,2.04,2.03,2.59,3.66,1.68,1.11,3.48,3.8,1.58,3.84,2.36
PRECTOTCORR,2014,41.5,27.5,1.75,0.36,1.86,1.84,2.65,3.55,1.53,1.2,3.87,3.7,1.61,3.55,2.3
PRECTOTCORR,2014,41.5,28.125,1.38,0.52,1.77,1.42,2.31,2.95,1.06,1.68,4.58,3.62,1.88,3.51,2.23
PRECTOTCORR,2014,41.5,28.75,1.15,0.68,1.79,1.15,2.05,2.71,0.88,1.93,4.96,3.51,2.07,3.82,2.23
PRECTOTCORR,2014,41.5,29.375,1.0,0.89,1.86,1.24,2.07,2.9,1.52,1.95,5.42,3.21,2.25,4.35,2.39
PRECTOTCORR,2014,41.5,30.0,0.97,0.95,1.9,1.26,2.11,3.12,1.77,2.01,5.56,3.28,2.35,4.63,2.5
PRECTOTCORR,2014,41.5,30.625,0.77,0.75,1.84,0.89,2.07,3.04,1.7,1.57,3.68,2.52,2.27,4.94,2.18
PRECTOTCORR,2014,42.0,25.625,1.45,0.29,2.2,2.7,2.65,3.83,2.03,1.64,4.72,3.98,1.17,4.67,2.62
PRECTOTCORR,2014,42.0,26.25,1.69,0.31,2.21,2.26,2.87,4.06,2.04,1.29,4.44,3.89,1.29,4.4,2.58
PRECTOTCORR,2014,42.0,26.875,1.87,0.36,1.83,1.81,3.2,4.31,1.91,0.91,4.17,3.86,1.46,3.71,2.46
